204243	2002	1	1406
203731	62326	1	74
204243	1651	1	19945
187537	149467	1	84
197671	5307	1	523415
187537	134990	1	9640
187537	134895	1	6587
187537	75618	1	21772
187537	38060	1	2429
197671	5402	1	10647397
197671	5720	1	17760
187537	134573	1	697
197671	6137	1	1662813
203731	42358	1	77
187537	35736	1	2733
172927	2	0	2347
187537	135290	1	4444
203731	42199	1	11
187537	135992	1	34260
203731	42901	1	5
187537	35195	1	235551
170116	0	0	85646
187537	154124	1	822
187537	154541	1	8
187537	153839	1	16
187537	49836	1	330
214055	0	0	572
187537	49933	1	111
187537	153934	1	2044
62586	0	0	5
187537	21031	1	3789
203731	31945	1	3
206562	0	0	862
203731	32104	1	2
187537	122952	1	7369
187544	9486	1	52
187537	123658	1	7565
201908	3276	1	13533
203731	32298	1	1
105656	0	0	326
187544	10221	1	4
187537	123563	1	14068
187537	20837	1	24
187544	28536	1	75038
187537	109118	1	15407
187537	6640	1	4012
188086	20151	1	44984
191840	3268	1	94790
204057	2	0	111
187537	164787	1	15127
187537	164370	1	10289
191840	3429	1	6897
187537	109471	1	11431
187537	6225	1	8222
187544	28377	1	1093
187537	108765	1	695
187537	6931	1	5518
187544	28059	1	1451
73106	12	0	95022
201876	29	0	1540
187537	164176	1	7365
203731	13404	1	460
187537	164081	1	62812
191840	3974	1	519
187544	27706	1	8623
187537	108924	1	32736
188086	19957	1	8
187537	155355	1	5791
187537	50328	1	12062
202893	94	0	3622
187537	155514	1	38579
203731	59541	1	2
187537	154680	1	7008
187537	51162	1	1
212183	0	0	12307
187537	155033	1	7862
187537	136460	1	396
187537	36590	1	103
190078	0	0	16273
187537	137199	1	553
187537	35853	1	1283
24353	0	0	350937
203731	41699	1	2
187537	165732	1	15276
191840	2067	1	7581
203731	13257	1	42
187537	165573	1	20162
191840	2482	1	3809
187537	7302	1	7
187537	8132	1	4858
187537	109578	1	42850
203731	12586	1	19
187537	165255	1	6893
198868	20	0	2
187537	164902	1	7713
191840	2897	1	4527
203731	12427	1	465
187537	7781	1	3
187537	109995	1	90265
187544	26861	1	10
187537	22256	1	276215
188086	439	1	6548
187544	8312	1	12
203731	30750	1	5
201908	2905	1	1152
187537	124063	1	6576
187537	124893	1	2899
203731	31485	1	4
201908	2075	1	9060
201908	2490	1	254
187537	124540	1	12207
203731	30055	1	20
187537	124999	1	20315
196615	14	0	9
201908	1568	1	1816
215679	1	0	192266
201908	1378	1	12753
203731	30596	1	41
184852	0	0	86961
187544	12258	1	6
187544	11843	1	48
157301	0	0	1
187537	22731	1	519986
203731	16048	1	96
67206	0	0	3
187537	166429	1	1
191840	1386	1	1
170627	1344	0	3
187544	26326	1	8500
187537	107408	1	2981
196645	4427	1	2
187537	107057	1	68811
170627	1249	0	15
187537	166844	1	9619
191840	1227	1	1722
187537	166142	1	14521
191840	1929	1	17
187537	106867	1	350822
187537	4797	1	1
196645	5032	1	4228
130732	114	0	19594
187544	25653	1	3256
170627	1538	0	15
187537	4892	1	31022
187537	166239	1	4983
191840	1576	1	4522
90651	4228	0	18
187537	137684	1	304591
187537	78619	1	7956
188975	5	0	10812
187537	138039	1	1245
187537	33140	1	93138
187537	51681	1	13416
204243	4618	1	2411
187537	152067	1	1632
204243	5035	1	5910
187537	51264	1	32468
187537	51970	1	18132
187537	151873	1	1170
203731	58860	1	6
204243	4329	1	4789
204243	4424	1	6
187537	151776	1	2204
187537	51875	1	9
187537	167626	1	15368
188086	17358	1	107
170627	407	0	80
187544	25504	1	5
187537	108262	1	41747
203731	15302	1	4
187537	167787	1	23165
191840	28	1	1017598
203731	14468	1	71
187537	166953	1	7094
191840	862	1	3
170627	884	0	9
187537	107940	1	42361
187537	6091	1	3239
170627	725	0	3
187544	24899	1	62248
187537	167304	1	17925
191840	767	1	1
203731	14629	1	6
187537	126096	1	2134
187544	10710	1	4
187544	10359	1	72
187537	24319	1	119599
187537	23997	1	31831
187537	126579	1	42309
187537	23580	1	1602
187537	126930	1	70
203731	29426	1	4
187537	52534	1	5982
187537	153300	1	15833
187537	52375	1	626
194575	43	1	57
187537	53205	1	1
201858	0	0	98548
187537	152982	1	10679
187537	152631	1	36707
187537	52852	1	4875
187537	34529	1	61600
187537	79151	1	1905
187537	34624	1	1317
103715	2	0	23
203731	43756	1	10
187537	138817	1	4
187537	139232	1	1894
104598	12	0	3995
187537	34211	1	154218
196207	12	0	5
187537	49068	1	819
187537	68706	1	1054
187537	140783	1	4618
203731	37186	1	8
203731	37091	1	114
187537	48653	1	29059
187537	69059	1	206
187537	48463	1	17607
187537	141068	1	19
187537	140973	1	335
203731	37376	1	87
187537	62587	1	86
186179	5	0	298
187537	159288	1	54944
82185	769	0	1
187537	63128	1	9176
203731	55414	1	6
187537	158939	1	29041
187537	159098	1	2888
187537	63289	1	22170
213897	33	0	1386
160342	25	0	120563
188086	12628	1	47
203731	18974	1	78
187544	4728	1	82
187537	120638	1	17575
187544	5081	1	35
203731	19391	1	26
187537	178055	1	757
144018	135	0	1
187537	177702	1	3656
187537	177508	1	3484
187544	22959	1	499
187537	105705	1	70106
172213	1	0	524751
187544	22542	1	111
187537	177349	1	11867
203731	104	1	62
203285	2	0	95
187537	61612	1	5782
187537	158447	1	188183
187537	158542	1	64912
203731	57315	1	6
187537	61709	1	92305
187537	62031	1	1925
135775	26	0	15601
187537	157708	1	8731
203731	56481	1	14
203731	56576	1	1
190590	4	0	872
135775	443	0	126203
187537	47995	1	10534
196168	0	0	5749
187537	139576	1	800
187537	139417	1	6254
203731	37940	1	2
187537	47834	1	2804294
209362	4	0	38
187537	140251	1	1297
187537	139898	1	1088
187537	68599	1	653506
187537	47161	1	15059
164914	470	0	5872
187537	176976	1	1761
187544	24475	1	2
187537	105181	1	2313
187544	24122	1	204657
187537	176881	1	124
213803	0	0	5203
187537	176563	1	6931
164914	821	0	149
187537	104510	1	10374
158756	1	0	131
132644	6	0	3
187537	176146	1	4047
187544	5196	1	872
187537	119050	1	4858
187537	25284	1	1
187537	118955	1	129
188086	13346	1	2
203731	19851	1	119
214564	0	0	874
187537	119785	1	9644
187537	24615	1	4177
187537	119368	1	3164
187537	24966	1	36
203731	20328	1	2653
187537	121971	1	18670
196190	29	0	72
210428	8	0	20
187537	28188	1	28
187537	122512	1	5909
187537	122673	1	9303
187537	9322	1	556
187544	21218	1	4610
196791	4	0	1899
203731	2853	1	1001
187537	103941	1	2631
166930	1115	0	2158
187544	20481	1	3
203731	2151	1	1400
203731	2502	1	967
187537	103654	1	5794
25672	155	0	277
187544	20896	1	6423
197671	13845	1	8370
199025	639	0	6
97397	0	0	14640
187537	47011	1	6548
187537	142816	1	3587
197671	13655	1	7208
199025	317	0	57
187537	46400	1	26397
197671	13558	1	63473
199025	156	0	20
187537	143107	1	37
187537	157590	1	4842
203731	53914	1	51
187537	157239	1	1796
203731	53720	1	32
187537	157045	1	16744
187537	85240	1	193
187537	156884	1	3494
187544	22069	1	41643
187537	103283	1	94066
187537	8381	1	14983
203731	3667	1	184
203731	4082	1	126
187537	103122	1	21777
187537	8476	1	10
187544	22420	1	37665
187544	21718	1	107599
187537	178205	1	2456
203731	3248	1	209
203731	3345	1	96
187537	120996	1	1214665
187537	27498	1	16757
216066	100	0	2
156180	189	0	6623
211589	5	0	1558
201805	3	0	2448
187544	7840	1	12446
216165	176	1	80941
188086	16239	1	67
187537	156481	1	6969
187537	84684	1	185066
187537	63651	1	19562
142114	53	0	48
187537	156066	1	43
187537	64481	1	6761
187537	84366	1	64580
187537	64064	1	818
187537	155651	1	4001
187537	141462	1	3
197671	13155	1	1690377
187537	65819	1	14751
187537	45781	1	244
80497	2	0	15
197671	12994	1	928
187537	141623	1	6924
187537	141941	1	42587
203731	40664	1	42
187537	66552	1	9612
197671	12672	1	6860
67456	0	0	2
197671	12321	1	57552
197671	11766	1	13275
187537	73614	1	10148
187537	44096	1	342
124441	42	0	22
187537	145314	1	3780
203731	33551	1	14
106688	0	0	2
197671	12053	1	1646084
187537	144705	1	4480
197671	11956	1	18
187537	72908	1	2276
187537	163284	1	3860
187537	162933	1	41443
187537	58934	1	2550
187537	163639	1	8454
203731	52122	1	2
187537	163478	1	72673
190014	1	0	14962
187537	116624	1	24803
172790	0	0	2
203731	23026	1	30
187537	30492	1	8153
187544	53	1	6851
187537	30397	1	257
203731	4294	1	161
214991	779	1	27226
187537	173163	1	3034
187544	18592	1	4
187537	15912	1	588
187537	16265	1	631
183801	7	0	1
214991	682	1	78397
187537	173514	1	2526
203731	4455	1	46
214991	488	1	4928
203731	4645	1	145
187537	102149	1	6600
187544	19011	1	2812
187544	19426	1	2492
187537	15722	1	135490
214991	73	1	4103
187537	173865	1	9817
187537	162051	1	2793114
203731	52654	1	2
187537	161954	1	79880
187537	162784	1	5
187537	162369	1	213285
187537	43159	1	18873
187537	144084	1	2378
203731	34425	1	42
203731	34776	1	56
187537	144245	1	6
197671	10368	1	3993
197671	11202	1	8944
187537	43636	1	20404
187537	72122	1	12326
203731	33946	1	2
187537	143415	1	2801
187537	143766	1	1213496
187537	43989	1	1260
187537	71707	1	14
197671	10851	1	3966
187537	172220	1	37080
203731	5137	1	242
742	9	0	1
187544	19926	1	3478
187537	15198	1	4086
203731	5552	1	85
214991	1661	1	898
203731	5874	1	127
214991	1343	1	297
187537	172639	1	15553
77548	8	0	6871
187544	20116	1	3305
187537	101330	1	29607
187537	14781	1	1205
53554	0	0	104
214991	1182	1	1874
187537	173054	1	3
203731	5971	1	255
208720	23	0	6
203731	24518	1	2
187537	115430	1	96292
187544	1952	1	3
187537	28809	1	3052
203731	24167	1	3
67742	0	0	1
187544	1347	1	30521
187537	29643	1	2173
187537	114693	1	43693
187537	115108	1	7303
187544	1250	1	12
187537	118687	1	283
203731	21183	1	176
187537	118334	1	523903
187537	118140	1	936
203731	20989	1	1
187537	117981	1	254
187537	175557	1	387
187537	175204	1	1
203731	6345	1	795
211466	7	0	13
187537	13863	1	18
187544	16559	1	274
187544	17389	1	55
101080	24	0	891794
187537	175910	1	246
213811	4	0	44193
203731	7051	1	4
203731	6698	1	113
187537	175751	1	3
187537	13508	1	1046
196176	4	0	586
187537	147373	1	2286
197671	9304	1	22367
187537	71200	1	45490
187537	146956	1	1294
187537	146766	1	1460
203731	35299	1	83
182838	94	0	5
187537	70851	1	5577
197671	9915	1	6476
197671	10010	1	17096
187537	71010	1	745
203731	34882	1	3
187537	146671	1	2404
187537	160890	1	80987
187537	60985	1	2025
187537	61336	1	3346
187537	161243	1	1534392
176043	1	0	1
45737	5	0	5
203731	49526	1	1
187537	161433	1	104964
203731	49716	1	6
187537	89876	1	44
128163	3	0	73
187537	13137	1	387
187544	17881	1	241
203731	7615	1	85
187537	174259	1	2236
187544	17528	1	870
187537	13040	1	87
187544	18234	1	49383
203731	8028	1	4
187537	175089	1	10948
187537	174672	1	6498
187537	30854	1	52554
187544	3598	1	105
203731	22120	1	2
196325	979	0	13
103594	0	0	1
203731	22473	1	2
187537	31015	1	37585
187537	117481	1	1274
187544	3309	1	35
187537	117163	1	6670
196325	145	0	44
196325	304	0	2208
187537	31684	1	213438
187537	116746	1	14285
187544	3404	1	30843
187537	159917	1	69472
91205	117	0	1727
203731	50176	1	2
210441	3	0	158
187537	60142	1	2942
216117	0	0	4
187537	60239	1	1312
187537	88193	1	588
203731	50593	1	7
187537	160012	1	26446
215928	464	1	5325
203731	50915	1	4
187537	160334	1	10804376
187537	59405	1	12437
210188	3	0	31
187537	160751	1	128610
215928	113	1	26308
203731	51010	1	4
187537	146298	1	2131
187537	41273	1	47058
187537	70391	1	17422
197671	8335	1	70874
197671	8494	1	3625
203731	36470	1	45
187537	145817	1	4599
187537	69652	1	6723
187537	70069	1	209
197671	9165	1	5634
187537	145464	1	2823
209969	3212	1	61
177115	0	0	18
203731	63786	1	6
204243	3949	1	5843
120043	1236	0	4
203731	64104	1	2
187537	151237	1	2889
204243	3788	1	1
48608	0	0	16
187537	77436	1	20516
197671	7172	1	1910202
187537	133105	1	4550
90651	3840	0	230
203731	45821	1	13
187537	132688	1	588
197671	7589	1	20201
187537	77789	1	294
170777	6	0	39
187537	132370	1	34
102878	620	0	305
187537	132275	1	101009
187537	40688	1	313
187537	169369	1	30142
186132	0	0	9
203731	8500	1	232
196645	3791	1	5
187537	4058	1	64125
111085	0	0	1
196645	3950	1	14435
187537	3707	1	43720
187537	114101	1	68182
203731	8341	1	5
187537	169016	1	9309
203731	9175	1	278
196645	3116	1	3700
187537	114423	1	99607
196645	3469	1	104166
187537	3224	1	112
210243	2	0	121676
187537	169691	1	11877
203731	27363	1	5
187537	17421	1	3475
187544	12933	1	1
187537	128610	1	19
203731	27458	1	12
203731	26624	1	414
187537	18158	1	4934
187537	128288	1	4239
215664	1	0	194
187544	12743	1	1253
203731	27041	1	1
197671	6355	1	20737
187537	131878	1	10890
187537	131719	1	10230
187537	76554	1	15950
197671	6514	1	77219
49183	0	0	22
187537	75848	1	41369
197671	6704	1	57097
187537	131525	1	1174
203731	46440	1	2
197671	7057	1	8164
187537	39463	1	1127
209969	2139	1	3
204243	2393	1	5263
203731	64604	1	7
187537	149745	1	6197
187537	53329	1	8055
204243	3002	1	85
198580	4	0	209520
187537	53744	1	1265
187537	127669	1	208172
187537	16763	1	161
187537	127479	1	3739
187537	16953	1	900
187544	13489	1	2117
187537	127062	1	5445
187537	17304	1	1121
191276	1	0	4
187537	168270	1	4487
160947	122	0	6954
196645	2584	1	19935
187537	2829	1	6357
196645	3001	1	9588
117021	0	0	493
187537	112994	1	4625
187537	168175	1	6847
203731	9282	1	10
187537	168877	1	7352
203731	9984	1	228
202743	9	0	104
196645	2299	1	50463
187537	113184	1	4850
187537	2542	1	19536136
196645	2394	1	16289
187537	113537	1	1353
187537	2127	1	1055
203731	9889	1	59
187537	168460	1	6387
188086	20787	1	76
196645	1889	1	189
187544	28924	1	5542
187537	171063	1	19374
194421	1195	1	3590
187537	171414	1	13985
187544	29021	1	1059
187537	2005	1	212800
188086	21456	1	12631
187537	1175	1	221765
187537	112473	1	4
196645	1410	1	15
191840	4515	1	12707
187537	171732	1	6768
191840	4098	1	4454
187537	171893	1	6132
178316	1	0	11
53134	2	0	234
205794	0	0	123
206312	0	0	1143
132183	15	0	18685
203731	25324	1	4
187537	131020	1	4010
145164	68	0	1
188086	6151	1	56
187537	130190	1	18347
62581	0	0	19605
125758	13	0	18219
16404	0	0	2
187537	20193	1	3479
187537	130351	1	3055
206573	0	0	562
214056	0	0	12503
187537	148872	1	5201
209969	1314	1	332
209969	1155	1	536
203731	61572	1	5
204243	1409	1	30382
187537	148521	1	5120
204243	1731	1	12
187537	149355	1	6471
209969	1632	1	2183
187537	149194	1	10906
203731	62055	1	3
204243	1890	1	1157
187537	134751	1	443
142048	0	0	2
187537	75379	1	24773
203731	47955	1	2
187537	135166	1	11435
187537	75057	1	121408
214277	86	0	26
197671	5864	1	22843
72975152	0	0	1
187544	16380	1	29
187537	129722	1	669
203731	26171	1	241
187537	129819	1	3672
187537	18645	1	9074
187537	129113	1	92
187537	19351	1	1859
187537	129528	1	124
187537	18998	1	8241
196645	950	1	188
134436	2	0	3552
203731	11341	1	3
194421	477	1	4243
187537	170208	1	12923
188086	21573	1	1
187537	111502	1	1414
187537	64	1	2082242
196645	341	1	24291
215854	4	0	171
187537	170499	1	77
203731	11950	1	2
203731	12047	1	30
187537	170914	1	29162
187537	133768	1	146854
194125	4	0	1
187537	74404	1	49666
187537	37226	1	4439
187537	133929	1	910
203731	48326	1	41
211666	0	0	62
187537	74214	1	20151
197671	5022	1	136172
187537	73799	1	4361070
187537	37769	1	140806
203731	48487	1	1
187537	133578	1	11750
203731	62962	1	2
204243	247	1	41907
187537	147807	1	28823
187537	56092	1	64234
209969	501	1	4081
187537	55997	1	8670
212184	0	0	8119
187537	147710	1	1295
203731	62547	1	2
187537	148412	1	1637
204243	532	1	7773
209969	790	1	1505
187537	55390	1	344
209969	695	1	6480
204243	949	1	63518
187537	147997	1	6477
187537	155594	1	1035
187537	51050	1	946
203731	59429	1	3
187537	154760	1	5300
187537	136636	1	18077
187537	136958	1	487
203731	41555	1	16
203731	41970	1	9
187537	165493	1	13738
191840	2306	1	55111
23368	97	0	8298
187537	110169	1	59245
187544	27423	1	1328
215091	0	0	8860
187537	165844	1	13834
191840	2211	1	40
203731	13177	1	195
187537	165014	1	12834
174692	2	0	46
203731	12347	1	14
187537	109851	1	16097
187537	7893	1	485
215862	0	0	479229
187544	26717	1	1
187544	27132	1	1
187537	109754	1	10310
187537	8052	1	24047
191840	2624	1	85
187537	165175	1	28923
168602	0	0	1
203731	30991	1	2
187544	8553	1	140
187537	123951	1	7086
188086	166	1	574
187537	124302	1	1632
187537	22080	1	238267
187544	8392	1	5
201908	2632	1	508
203731	30894	1	19
203731	31724	1	23
187537	124620	1	9668
209925	3	0	35
187544	9098	1	30
187537	21667	1	79
187537	135370	1	17806
33958	17	0	4
187537	136072	1	7807
203731	42789	1	113
187537	154397	1	16302
88370	0	0	8
203731	61360	1	259
203731	60945	1	109
187537	154300	1	8709
187537	49407	1	1194
187537	50109	1	55030
187537	49692	1	4681
187537	123128	1	18746
187544	9662	1	53743
187544	9247	1	75140
192723	232	0	1
187537	21143	1	13
187537	123225	1	11202
187544	10077	1	4
187537	20596	1	416
187537	123834	1	19920
187544	9980	1	24650
139576	3	0	2384855
187537	164514	1	25097
191840	3541	1	269
188086	20390	1	250
187537	109359	1	72059
187544	28265	1	11
187544	28616	1	4955
154925	58	0	26887
187537	6464	1	882
187537	109198	1	138930
203731	14254	1	7
187537	164611	1	33314
191840	3188	1	378
187537	163905	1	3027
191840	3894	1	24045
187544	27786	1	3106
187537	6658	1	25515
187537	109004	1	13911
187537	164320	1	17170
187544	25360	1	36
187537	108118	1	143872
196645	5261	1	310
203731	15222	1	163
130420	234	0	6167
187537	167899	1	3272
191840	172	1	937
180160	0	0	3
187537	167546	1	28859
191840	269	1	115
130420	331	0	343
187537	108535	1	47686
187537	5177	1	398694
196645	5420	1	252980
187544	25265	1	2591
187537	107701	1	12679
170627	613	0	33
187544	25075	1	3
187537	167224	1	17783
191840	591	1	1049
191840	1006	1	2
187537	167065	1	9462
170627	964	0	28
187544	24658	1	18
187537	107796	1	25000
187537	5850	1	8002
187544	10439	1	3
187537	126337	1	9289
187537	24143	1	43599
912	0	0	7
201908	998	1	259937
187537	125984	1	15815
187544	10598	1	11621
187537	126818	1	25380
187537	23724	1	7451
68528112	0	0	1
203856	3	0	1041
187537	126659	1	2684
203731	58057	1	1
187537	153188	1	4311
204317	27	0	16
187537	153541	1	3285
187537	152711	1	8
203731	57386	1	6
194575	314	1	24524
187537	53093	1	3618
187537	152870	1	86
203731	43294	1	2
187537	138675	1	8573
51864	175	0	394
187537	78910	1	25814
197671	2023	1	18162808
90651	5347	0	1
187537	138258	1	18137
203731	43199	1	13
187537	139088	1	4745
203731	44029	1	2
187537	33970	1	3419
187537	23192	1	1793884
203696	58	0	3
201908	1680	1	1388
215679	177	0	67483
187544	11697	1	11249
187537	125175	1	8939
187544	12019	1	1
187537	125877	1	4854
203731	30357	1	131
201908	1139	1	133967
201908	1490	1	2212
203731	30516	1	2715
170878	11	0	167
187537	125460	1	3750
187537	4431	1	974
187537	107137	1	63874
187537	166668	1	43158
191840	1147	1	262
203731	15872	1	54
191840	1498	1	12731
170627	1520	0	24
187537	166573	1	9750
187544	26214	1	6
187537	107296	1	5136
170627	1714	0	237
93329	3	0	59803
187544	25892	1	4612
187537	5036	1	546
187537	166383	1	35136
191840	1688	1	33
187537	165966	1	9275
203731	15587	1	92
187537	106947	1	528639
196645	4888	1	50
187544	25733	1	156
187537	137572	1	6403
93646	175	0	2253
203731	44489	1	3
187537	33575	1	10614
187537	33414	1	31475
188984	1	0	44949
113938	85	0	64
203731	44136	1	326
187537	137413	1	184
203731	44842	1	16
187537	138119	1	4761
187537	32869	1	25848
173557	0	0	4268
187537	137766	1	33092
214183	2	0	2
203731	44683	1	3
187537	152243	1	656
203731	58910	1	4
204243	4891	1	79
187537	51440	1	13054
204243	4794	1	18
187537	152338	1	522
187537	151632	1	1121
187537	51731	1	2
203731	58716	1	1
187537	158718	1	12898
203731	57171	1	4
187537	61885	1	6
187537	61468	1	3460
187537	158303	1	30
203731	56752	1	2
187537	157981	1	3000
187537	62302	1	154150
187537	62207	1	69165
187537	157884	1	4527
187537	139305	1	6234
203731	38020	1	49
187537	68004	1	1661
187537	48075	1	68
187537	67589	1	461
203731	38181	1	2
203731	38503	1	7
187537	139978	1	25
187537	47400	1	303
187537	140139	1	66
203731	38854	1	10
216057	3	0	63779
187544	24202	1	5
187537	176705	1	121
203731	1772	1	1566
164914	358	0	28
187537	177120	1	325
187544	24363	1	9322
187537	10659	1	13264
187544	23657	1	22461
187537	104751	1	2257
187537	176290	1	339
187537	176387	1	19
187537	104590	1	3161
187544	24008	1	83
187537	25557	1	4
204395	215	0	234
203731	19771	1	1698
187544	5372	1	110
187537	119226	1	13461
204395	564	0	6255
187537	24886	1	4955
187537	119544	1	31833
203731	20440	1	9421
187537	119641	1	35055
187544	5663	1	108
159412	129	0	1142
187537	140542	1	16
187537	48924	1	338
215600	0	0	673088
159412	288	0	6273
203731	37362	1	45
162232	103	0	10884
187537	140829	1	626
203731	37552	1	26
82955	0	0	2
187537	159529	1	150251
187537	62826	1	40619
187537	83717	1	119457
187537	62667	1	96307
187537	159368	1	132959
187537	159178	1	170988
203731	55655	1	3
216122	0	0	24
175464	2	0	12451
187537	63016	1	19309
187537	158827	1	217396
187537	120012	1	2842
203731	18924	1	135
187537	26275	1	1054
208639	0	0	2869
187537	120367	1	30699
187537	26081	1	1361
187544	4969	1	882
187537	120718	1	28416
197426	6	0	3141
103589	0	0	1
69132	6	0	5
187544	23133	1	1
187537	11477	1	32
203731	571	1	193
144018	406	0	3
187537	177814	1	4983
187537	177975	1	130
187537	106170	1	16772
187537	105976	1	273986
187537	11830	1	3339
187537	177269	1	4328
187537	177620	1	294
202241	2	0	30
187544	22815	1	4255
187537	12183	1	17
164914	2409	0	154
187537	8620	1	1
187537	103010	1	2319
187544	22149	1	1
187537	8205	1	6089
187537	103363	1	53196
164914	2954	0	25
203731	3489	1	377
187544	21959	1	2
187537	9039	1	3983
187537	102529	1	353
194692	118	0	437
187537	8942	1	23656
187537	102688	1	8375
187544	21606	1	1840
187537	178349	1	775
187537	121269	1	18384
187544	7506	1	820
187537	27610	1	26797
216165	0	1	1035473
188086	16351	1	13048
187537	156240	1	10501
203731	55037	1	3
203731	55132	1	1
187537	156657	1	690150
187537	84604	1	167
203731	54302	1	3
187537	155827	1	5556
187537	155922	1	842
187537	64337	1	2925
187537	84127	1	5635
197671	12914	1	4305
187537	141703	1	457
187537	141350	1	31
197671	13267	1	15373
187537	45669	1	485
197671	12433	1	19703
187537	66281	1	2374
187537	142180	1	6991
187537	142021	1	543
187537	45190	1	642
187537	66376	1	10551
197671	12592	1	7961
187537	122051	1	81
187537	28429	1	5200
187544	6533	1	211
187537	122753	1	9663
187544	6855	1	44
187544	7014	1	54757
187537	122400	1	19357
187537	28142	1	72154
203731	2965	1	1925
143910	11	0	35
187537	104117	1	52565
187537	9595	1	12630
190833	113	0	1
187544	21074	1	1247
203731	2612	1	27
53816	0	0	81
203731	2422	1	25
187537	103510	1	12279
187544	20752	1	3262
187544	20657	1	2774
187537	103927	1	9488
187537	9785	1	995
187537	46867	1	6773
203731	39421	1	4
187537	142577	1	4
106758	3	0	256084
187537	66940	1	42891
179910	0	0	115
187537	67134	1	314801
199025	44	0	28
197671	13382	1	46004
187537	143283	1	278
187537	142866	1	33715
199025	397	0	43
197671	13799	1	3019
187537	157319	1	8960
215201	153	0	1
187537	157478	1	5273
203731	54155	1	1
187537	65063	1	18
203731	53449	1	62
203731	53608	1	31
187537	65414	1	4037
203731	52415	1	2
187537	161810	1	84836
187537	86431	1	2064
187537	162227	1	54425
96629	0	0	266
187537	162640	1	2903
187537	144325	1	1975
187537	72681	1	19613
197671	10641	1	20433
187537	143972	1	2733
203731	34505	1	697
187537	143654	1	1331
187537	71851	1	1493
197671	10963	1	56756
187537	143495	1	15
187537	15342	1	8701
203731	5376	1	2
214991	1741	1	1
187537	172461	1	5168
187537	172044	1	50087
164914	4746	0	126
187537	14927	1	3000
187544	19655	1	3527
187537	101059	1	19686
187537	14605	1	3670
187544	20357	1	252
214991	1070	1	79
187537	172878	1	22229
203731	6115	1	13
164914	4552	0	35943
203731	5698	1	32
214991	1423	1	3
187537	172783	1	5786
187537	101218	1	64178
187537	14508	1	389
187537	28729	1	11882
203731	24279	1	13
203731	24438	1	3
187537	115286	1	783
187537	29080	1	1937
187544	1808	1	4284
187537	114964	1	3188
187537	29402	1	6285
187544	1106	1	4624
203731	23604	1	61
187544	1523	1	12514
187537	114869	1	8659
187537	145170	1	202
187537	44369	1	5999
187537	73375	1	217
197671	11495	1	8713
203731	33310	1	308
187537	144881	1	1350
187537	72828	1	1824
187537	44563	1	3904
187537	73181	1	3018
197671	12197	1	47771
187537	144464	1	889
203731	33021	1	736
216444	1	0	92569
187537	163013	1	19280
187537	87368	1	5
187537	59175	1	3683
187537	87273	1	182328
203731	51657	1	3
187537	163172	1	19133
187537	163366	1	18242
187537	87562	1	1974
203680	82	0	101
56867	0	0	18
187537	163719	1	23393
215155	1	0	13353
187544	614	1	636
203731	23040	1	28
187537	116353	1	161878
187544	133	1	2275
187537	115810	1	110338
187537	101623	1	7633
187544	18865	1	791
187537	173434	1	10659
164914	5725	0	1316
214991	955	1	5008
187537	173275	1	9617
104166	1	0	3541
187544	18448	1	8406
187537	101718	1	351764
187537	15834	1	243
214991	249	1	11026
187537	173977	1	2163
187537	173624	1	108
203731	4757	1	46
187537	15483	1	5115
187544	19187	1	6
203731	7342	1	4
187537	174083	1	51190
187537	13281	1	5285
187544	17769	1	3243
187537	174498	1	2200
203731	7439	1	6
187537	174816	1	547
203731	7757	1	32
110406	6	0	25
187544	17963	1	4483
197149	19	0	4
187537	12546	1	3024
203731	8172	1	15
187537	174913	1	544
203731	22393	1	24
187544	3871	1	11
187537	117337	1	38065
187537	31127	1	410890
187537	117752	1	87027
212699	0	0	7
203731	22232	1	2
212446	0	0	329444
187537	116922	1	59082
215010	3	0	2517852
187537	117019	1	33407
187537	60415	1	20881
215928	546	1	990
187537	160188	1	120549
187537	159773	1	43467
203731	50352	1	10
187537	59998	1	8025
187537	160607	1	46365
216098	4	0	2184
215928	193	1	106792
187537	160510	1	100111
197671	8606	1	1235
187537	41000	1	46
187537	146027	1	39411
187537	146378	1	10849
203731	36711	1	10
187537	70215	1	1982
187537	41353	1	24
197671	8255	1	12924
187537	69893	1	503
187537	41675	1	25
197671	9085	1	18303
187537	145544	1	258
187537	145705	1	2563
197671	8924	1	21465
187537	69796	1	976
187537	41834	1	558
187537	118414	1	30772
214571	0	0	161924
187537	118575	1	11987
187544	2347	1	23
197094	1	0	341
187537	117869	1	16237
187537	32258	1	4328
187537	118220	1	17475
203731	20716	1	79
203104	11	0	56
187537	175316	1	146
82345	145	0	183499
203731	6265	1	520
187537	13975	1	7450
187544	16415	1	5555
187537	14134	1	3504
203731	6616	1	106
187537	175477	1	11291
203731	6810	1	19
171911	0	0	8
187537	175671	1	2696
37561	0	0	827
187544	17148	1	113625
187537	100282	1	885
187537	13781	1	22026
187544	17245	1	309
187537	176022	1	1206
187537	71473	1	5579
187537	147132	1	505
203731	35345	1	241
187537	147229	1	958
197671	9448	1	222328
197671	10154	1	56074
82424	81	0	2447
187537	42524	1	47806
187537	71122	1	20
203731	35058	1	139
187537	146942	1	4499
205281	0	0	154726
197671	9739	1	18315
187537	161131	1	18367963
135760	26	0	47
203731	49606	1	11
203731	49255	1	2
187537	160970	1	64001
187537	60875	1	587
