187537	7859	6663
187537	15161	971
187537	46537	4474
188991	3	44
187537	21420	39
187537	172769	906
187537	171977	1864
197671	8663	119
197671	7423	573
187537	142353	918
187537	135481	3114
209969	735	332
187537	158569	205830
216165	29	481
187537	148612	1261
187537	162220	28421
187537	147156	965
204243	2982	44
197671	13074	375
187537	167180	1371
187537	176164	172
187537	169390	1278
187537	174214	31
197671	5784	4857
197671	11184	477
205569	0	78
187537	138078	1391
204243	4868	1084
187537	140918	6
187537	154662	2145
209969	2232	174
187537	160715	10783
187537	151267	614
204243	449	17235
187537	133531	891
214991	1361	212
187537	165739	4840
197671	13593	2035
187537	177711	372
187537	166663	4885
187537	163751	4826
187537	148111	1309
187537	145631	193
204243	3501	168
170627	1806	76
187537	141850	718
187537	151626	7581
161580	0	1
187537	159074	5147
176946	0	17
215703	0	214505
197671	6900	23713
197671	10204	17585
187537	164192	2339
187537	149736	90
187537	161216	66622
211424	1	36923
187537	144056	1973
204243	1994	1076
187537	139389	1006
187537	157445	17326
187537	154157	915
187537	175757	2
187537	168869	3449
197671	11707	8013
201773	3	1133258
201285	16	48
141718	3	19617
188251	9	288
196645	2635	2621
208943	28	5
206129	0	21
173203	217	53
196645	1575	10898
214442	0	2924
187537	6963	766
158575	8	37
187537	23627	43620
187537	64854	85
187537	47662	431
187537	29606	2853
187537	13534	780
215679	79	837
187537	11388	59868
187537	4436	72
93190	3	215
187537	55516	144
187537	36193	503
187537	45129	139
187537	17641	126
199025	149	3
187537	18565	18
187537	13013	527
130732	39	12617
196325	385	1175
187537	59800	82
187537	7480	3433
187537	17122	28
187537	14514	6741
187537	52242	1743
351	216	396
187537	20519	12
187537	27919	78
164914	3491	208
187537	65698	3888
203731	22885	4
187537	128002	117
187537	101970	5150
187537	111482	749
203731	9013	95
191840	3104	56
187544	16975	53
187537	106943	40753
216066	72	114
187544	1335	224
187537	124615	851
203731	19360	5
187537	121839	23
170898	2	24
187537	85437	5043
187537	115533	299
203731	21250	6
215762	0	11
107481	45	1765
191840	1607	2176
203731	5242	4
203731	1727	991
187544	18472	1898
201908	1033	6938
187537	119176	144
187544	3920	55
187537	126112	23
203731	53047	10
91205	35	18220
187537	70764	74
203731	47371	2
203731	33827	2
207433	0	16
187537	105116	45
187544	17476	2411
203731	14331	1
187537	122340	2060
187537	123084	790
187544	11473	4509
187537	118561	47
205636	0	4
187537	111985	211
203731	9534	22
191840	2603	8
203731	24430	26
164914	2984	1
187537	67241	395
215498	0	566273
187537	73227	830
203680	95	12
203731	51516	9
187537	102651	2069
187537	125611	6185
187537	120707	56
187544	13427	2836
188086	21570	418
187537	129134	621
187544	7070	101
187544	25038	5
203731	4721	3
187537	114454	12224
187537	84918	509
164914	463	33
187537	68814	16726
187537	22760	17745
187537	44104	1181
187537	48781	347
187537	63989	23301
187537	3413	8852
187537	28583	1318
187537	42543	558
187537	39687	1731
187537	16458	143
202893	19	4208
208097	3	6491
187537	34222	61621
187537	47238	2427
187537	49878	213
187537	65534	1860
187537	43587	14096
187537	25547	125
187537	9395	187
187537	6555	3685
199025	573	13
187537	313	5639
187537	17985	32
187537	62873	3242
187537	59228	382
204285	0	140997
215928	507	244243
187537	27052	101
187537	11988	584
187537	66561	37
124441	11	10
203731	43366	4
187544	26881	23
187537	112601	624
187544	21545	735
191840	2179	403
114059	8	38
187537	118153	4712
187537	127137	7783
203731	24814	16
160342	25	33234
187544	4945	3
130420	55	819
201908	2765	3034
203731	20227	1
188086	20040	1
103715	13	1
188784	0	281
187537	114110	884
191840	740	620
187544	25446	8
203731	4313	362
187537	120107	3242
201908	170	612
187537	124931	1668
215626	3	2
187544	29091	439
187544	19595	946
203731	16180	1
164914	4514	329
187537	87991	69
201908	3270	55150
187537	121159	5987
203731	18696	2
187544	1951	604
187537	124015	2207
187537	106047	49711
203731	3696	274
187537	111058	3224
191840	3720	61
187544	28426	1300
187537	101626	931
187544	5466	121
187537	117634	1360
187537	66058	65
187537	72360	33972
187537	126472	1001
203731	17263	58
187544	12496	5
187537	108912	1928
187537	103512	138
203731	1047	68
203731	5842	19
203731	11258	8
191840	1263	137
187537	115173	323
187537	130253	37
197671	9588	2178
187537	173634	1666
187537	170858	2207
187537	159690	755
187537	132959	2858
187537	146039	220
187537	147495	360
187537	163087	624
187537	166319	1061
187537	177287	4102
197671	2713	73792
214277	66	20
197671	12051	235333
187537	175141	1975
187537	157101	149
187537	139261	45
187537	139989	3
187537	143376	232
204243	1378	3
187537	134456	62
187537	161640	4518
187537	150080	1247
187537	164808	2343
214991	498	1422
190520	0	19
187537	176780	213
187537	167844	7567
197671	12730	56
187537	146556	586
204243	2318	649
187537	131412	1627
187537	162564	64
187537	149036	654
187537	152809	10
187537	158145	267
187537	136081	133
197671	7767	2946
197671	9087	1678
187537	171361	1811
187537	172105	3112
187537	165315	1900
135775	16	464
216106	23	1289
187537	144923	2037
204243	873	1120
187537	150603	694
187537	160099	49115
215618	4	229
187537	156582	57
204929	3	17772
187537	155278	1435
204243	4524	6
187537	137718	658
197671	10520	1432
197671	5168	12631
187537	174638	313
187537	169734	1989
156180	2001	1
201976	7	1789
125758	134	8
196645	4161	170
184054	49	22
187537	67466	2730
203731	25445	87
187537	127786	28
203731	6453	3
187544	27274	63
191840	2824	69
203731	9245	23
203731	14040	2
187537	105407	677
187537	123375	2152
187544	543	1
203731	19592	3
187537	70991	35083
164914	236	8
203731	41098	2
132188	22	23
191840	367	40285
203731	11898	632
203731	4946	29
187544	24813	176
188086	220	57
136764	42	56025
203731	407	12386
187537	109808	1150
187544	13648	646
201908	801	113504
203731	18159	17
187537	125832	253
203731	36711	10
187537	70468	410
187537	105908	174309
203731	12499	22
187544	17260	266
187544	14652	1
187537	121548	1820
187537	124900	737
203731	25966	3
187537	128289	503
203731	22598	3
191840	3331	96
203731	8726	29
187537	102257	3330
187537	74763	57
203731	35180	2
197835	1	33
203731	62268	2
187537	109307	2948
187544	18699	2895
187537	104403	2784
203731	1948	42
203731	32204	1
187544	3699	215
187537	118955	8
187537	115310	111
187544	8606	4
188086	21354	1031
194692	28	9
187537	130886	363
203731	28425	52279
203731	5465	30
187544	26342	1
203731	10353	1
187537	7195	878
187537	23395	13
187537	26187	2837
187537	37611	150
196325	162	64
187537	64126	425
187537	51030	152
187537	48390	2969
187537	18854	69
164412	0	127
187537	3806	6161
187537	5756	1708
187537	20740	314
215685	3	349
187537	39052	1717
187537	17345	7
187537	1209	3613
187537	29317	4797
187537	2261	8300
187537	49501	28
187537	64629	1261
187537	34341	789
187537	43464	2135
187537	61104	862
187537	10040	190
187537	6672	4451
187537	17866	643
199025	438	14
187537	16282	3634
187537	690	57723
187537	62994	3390
201231	0	1
187537	11615	1
187537	27175	855
203591	0	1
196645	1796	40662
90161	0	1
155465	8	84
66482	0	553
196645	271	9
193217	8	15
190650	7	13887
166772	0	3
187537	173513	8811
187537	170209	2189
197671	9983	143668
197671	7127	7753
187537	142137	436
187537	136721	10857
187537	158785	54158
209969	1527	86
187537	163460	2833
204243	3214	532
187537	145916	1698
160581	48	46
197671	13370	494
187537	166436	1970
187537	177932	1025
187537	168582	3647
187537	176046	4523
197671	11416	57322
187537	154382	1127
187537	157222	141
187537	160995	7597
204243	1769	1646
187537	144283	1787
187537	134835	169
187537	163907	3598
197671	12849	3637
187537	176391	1323
187537	166959	1166
187537	161935	5933
187537	148903	1295
204243	2693	652
187537	147447	324
187537	135194	37011
187537	153442	948
187537	158282	234
187537	171754	3512
187537	172994	1094
197671	7644	1544
214991	1138	339
187537	165448	3818
187537	151488	14165
187537	160488	22161
204243	226	21482
187537	144784	319
187537	141141	961
204243	4647	68
187537	137853	2203
187537	155693	33
187537	154885	1257
187537	169101	1547
197671	10899	3631
197671	6075	18879
196645	1512	12104
203696	21	644
197665	7	16
196645	3983	1342
102878	494	17
123843	4	19
196645	4390	2551
156180	189	1199
216082	2	9222
196645	2436	531
187537	166088	2082
187537	177632	987
187537	147776	760
187537	162920	958
187537	132664	1949
170627	1217	12
187537	146192	371
196190	26	2
187537	136445	659
187537	159405	14060
209969	1819	112
187537	152453	8
187537	173861	35
187537	170509	112
197671	9235	346
187537	164527	30
187537	161295	11170
135760	68	1
187537	140210	1850
187537	156874	641
187537	168042	2130
187537	175426	871
197671	4956	58436
215982	63	5
197671	11892	715
187537	171014	8864
187537	172334	16
197671	8728	2367
187537	135926	3
187537	143326	185
187537	152974	2471
187537	157862	432
209969	272	1783
187537	162403	3393
187537	149323	119
204243	2153	31
187537	146715	815
187537	131123	459
197671	12509	807
187537	177131	334
187537	167619	778
187537	174921	183
187537	169569	3047
197671	10367	58
204243	4299	132
187537	137361	902
187537	156353	1533
187537	155625	521
187537	150828	308
187537	159748	27862
187537	133716	735
204243	526	31922
187537	145276	294
214991	1694	299
135775	375	1001
187537	165028	961
187537	76427	2256
203731	34796	2
203731	47812	2
187537	86235	1105
187544	18315	947
187537	104787	532
187537	123651	470
201908	2986	79
187537	122411	14
203731	23713	2
187544	12062	12
130420	336	453
187537	101270	26697
187544	26726	171
187544	21838	21
191840	2532	11
187537	112318	8116
203731	9969	28
187537	73156	534
187544	28868	389
187537	103220	3062
187537	110108	958
203731	17411	12
187537	125284	887
187544	2708	1
187544	6225	3
187537	129953	1194
187537	116361	47205
191840	899	22
187537	113881	599
202933	6	5
203731	54362	35
187544	5181	14
187537	117477	2645
191840	4079	649
187544	21317	500
187537	110773	13300
187537	101789	8564
17620	0	49
187544	28269	3561
203731	7634	5
203731	3863	11
188997	1	33
187537	107120	3440
203731	12863	4
187537	124168	517
203731	30023	31
203731	64439	1
187537	67850	511
187537	114818	4490
187537	130474	338
203731	6069	5
187544	25610	445
187544	22818	247
191840	1416	905
94027	73	6895
187537	108567	1573
187544	19431	386
73106	32	51
187544	12727	1
201908	1990	108
203731	16904	4
187537	12570	46
187537	3122	584
187537	63634	11786
36079	0	75
187537	33474	628
196325	590	15578
187537	44335	428
187537	59991	192
187537	31749	55
187537	1621	26037
187537	15229	509
187537	34981	107
187537	46477	153
187537	39520	265
187537	5264	53
216090	5	553
187537	21480	574
187537	6396	30059
187537	25260	1232
196325	1093	15
187537	60508	216
187537	53620	405
187537	50097	537
187537	33993	3534
187537	19777	58
187537	28777	3380
187537	2617	134090
187537	14097	220
187537	12211	1
187537	21987	5557
215928	156	2240
187537	56083	1224
187537	62718	2760
187537	15734	468
187537	166723	4460
187537	177771	1696
71003	0	2
197671	13661	701
72780304	0	1
187537	132531	2060
187537	145563	1056
204243	3561	3
187537	163811	471
209969	1168	18
187537	159014	15
187537	151566	6237
187537	141918	10
197671	10136	1384
197671	6832	52455
187537	173230	213
187537	170374	909
187537	164132	1233
187537	144124	878
204243	1934	808
187537	161156	10032
187537	149676	41
187537	154217	1734
187537	139321	1158
197671	11775	4694
201815	1	1
187537	168929	1645
197671	8595	62146
187537	171917	1691
187537	172709	9266
187537	153093	170
216165	89	2230
187537	158509	3411
187537	147088	2357
204243	3042	43
187537	162280	11978
187537	148672	143
187537	176224	1083
187537	167240	641
197671	13142	1192
197671	11252	2672
197671	5852	4160
187537	174274	180
187537	169450	443
209969	2300	27
187537	154722	94
204243	4928	567
187537	140850	204
187537	138010	55
187537	160655	13901
187537	165679	1944
196645	5286	34250
211586	3	5177
102878	613	1900
194421	255	1
196645	104	954
198790	0	1203
179245	17	19
187537	12945	3215
187537	4025	1028
187537	30185	85
187537	48225	1124
187537	54516	1820
187537	23044	52
178562	12	29372
187537	1502	1716
351	156	1
187537	52310	24
187537	61822	11063
187537	27979	488
187537	7031	2370
187537	38279	7
187537	34626	1
187537	49210	24
187537	2482	6055
187537	20170	226
215679	11	110
187537	11320	1662
187537	58800	186
187537	45069	137
187537	63349	6049
187537	16125	73
199025	209	25
187537	76032	6055
97416	0	365
187537	123016	3154
201908	2081	186
187544	17408	1
187537	108528	3661
203731	2711	281
187537	105176	405
187537	111925	167
191840	2671	3729
187544	11413	144
187537	118629	13
187537	127565	14920
187544	4541	38
203680	27	6
187537	74599	59
201908	582	6417
210658	3	1591
187544	20071	895
187537	109975	2418
187544	23714	801
187544	24970	383
188086	4990	285
203731	4661	6
191840	8	385
188086	21510	321
187544	9970	953
187537	115970	22326
203731	21837	5
187537	84978	746
187537	65766	653
203731	37033	630
187537	111422	20
203731	9073	6
187544	20686	1708
191840	3172	613
187544	28134	2
187537	128070	52
187544	6070	83
187544	10910	128
216066	12	136
187537	105683	7500
203731	3228	26571
187544	16907	1955
187537	107003	32494
187537	87387	4
187537	70179	10
203731	48964	2
187537	77579	165
187537	85497	11
187544	26497	933
187544	23209	280
191840	1539	627
188086	21005	39
187537	115465	10
187544	3860	2
187537	126180	13
203731	16771	25
187537	119244	137
72840176	0	1
91205	103	77
203731	46371	2
196645	4013	14352
102878	460	2737
119635	24	3471
205562	0	361
203696	55	93
204395	501	58
215916	0	3
196645	2470	539
186439	0	839
156180	159	306
196645	961	31847
187537	164493	2606
212732	8	3
187537	134269	1959
187537	143701	196
204243	1063	3825
187537	140176	1209
135760	102	578
187537	154048	331
187537	175456	71
187537	168008	1197
215982	29	37
197671	4990	67950
208327	0	10736
187537	177602	623
187537	166122	1505
187537	162890	2038
187537	147810	1849
187537	146226	9
187537	132634	2389
187537	136415	7
187537	141815	182
206026	0	645
187537	152487	333
190932	25	4
187537	159375	12380
209969	1849	260
187537	170543	593
197671	6425	416
197671	9265	1627
187537	169539	5961
187537	174955	248
197671	5493	2107
197671	10333	1728
192363	3	10
204243	4329	426
187537	140699	37
187537	155595	47
187537	156387	361
187537	159782	10045
187537	145246	131
204243	556	628
187537	164998	3401
135775	341	75
187537	171044	704
197671	8762	6521
197671	7954	6254
187537	135892	592
209969	306	551
210726	1	183
187537	153004	1876
187537	149353	2636
187537	162369	33575
187537	131089	76
188023	0	532197
204243	2123	980
197671	3543	11306
206802	0	2
197671	12543	41252
187537	167649	1596
187537	177097	1196
203731	51921	10
191840	4452	38
187544	19918	72
187537	110142	443
187537	103190	5520
203731	857	1114
187544	28902	1958
187537	125254	3368
203731	17441	14
187537	119918	4100
187544	14238	9285
187544	9563	1
203731	22244	2
203731	27596	86
89313	0	1044
187544	25123	1162
187537	113915	800
203731	11444	8
191840	929	4108
187537	84059	19
187537	76457	116
203731	49334	10
203731	2366	27
187544	18345	1376
187537	107609	2379
214036	0	274418
187544	209	3193
187537	123681	81
187537	127460	1316
187537	117964	75958
191840	2502	276
210734	6	4
187537	101300	7488
203731	53875	5
203731	39271	1
187537	130440	450
203731	28103	2
187544	9040	26
188086	20900	4
187537	114848	14717
191840	1450	5
73106	2	20865
187537	103709	1533
203731	1362	45
187537	108597	1353
203731	16938	46
187544	12693	627
187537	126797	4
187537	72685	1891
203731	35746	2
187537	66383	24
187544	28239	11267
187537	101823	12925
203731	7664	17
203731	8408	119
187544	21351	55
191840	4045	23
187544	16802	102
187537	106362	3749
187544	1754	145
187537	124202	1648
187537	120834	9617
187537	70026	1249
203731	33221	1
203731	64405	2
187537	87794	8575
187537	1655	116
41844	0	299
187537	62167	19521
187537	46511	594
187537	34951	35499
187537	39490	830
187537	42858	134168
187537	5298	20779
187537	10650	3378
187537	21450	820
187537	28386	1320
187537	19304	435
215849	0	655
187537	3088	292
187537	63664	8207
213540	0	65
196325	620	15
187537	7893	100
187537	22957	149
196687	2	7
187537	12177	93
215928	190	5528
187537	41313	10062
187537	58905	783
187537	18180	416
187537	9718	638
190833	81	1
215089	0	2847
187537	65211	22
187537	50067	110
187537	28747	1418
187537	14131	7
213308	0	108
187537	2587	17966
187537	164102	2257
204243	1964	1619
187537	144094	233
187537	149646	120
187537	161190	13585
187537	154187	172
187537	138547	5716
144018	405	3
197671	11741	657
187537	175851	26
187537	168899	461
187537	177737	40
187537	166753	1464
197671	13695	57121
187537	145593	947
187537	163777	2187
187537	151596	60
209969	1202	3
187537	158980	8860
187537	141948	736
197671	10170	13173
187537	170404	1909
187537	173196	547
197671	5886	1568
197671	11222	2358
187537	169416	692
187537	174304	2
187537	154688	134
187537	156008	1053
187537	140816	211
204243	4962	204
211097	6	13877
187537	144597	3502
187537	160685	11696
187537	151173	54
187537	165645	5765
197671	8625	21283
197671	7321	1470
187537	172679	150
187537	171951	31
209969	697	427
187537	153127	998
187537	142455	6663
187537	131994	2343
204243	3008	4
170627	355	15
187537	147122	4
187537	167274	7103
197671	13172	994
205101	0	32
102878	583	188
210108	6	16
45019	0	7
173203	191	56787
208136	0	449
203108	16	1
202241	3	20
113938	199	2
212708	1	1
187537	14548	47
187537	46628	573
187537	61788	708
206680	0	4657
187537	20545	564
187537	5945	2305
187537	10769	4564
187537	12979	243
187537	18659	7
187537	48195	3
130732	65	1
177267	0	22
196325	487	15
214235	0	1836
187537	8310	690
187537	11290	2
215679	41	644
187537	4402	44
208205	0	33
187537	58770	10943
187537	55482	4
187537	40898	786
187537	63319	2914
187537	1015	353240
199025	243	2
187537	17551	148
205888	0	3
187537	23597	157
187537	9853	66094
187537	53981	1866
187537	61429	19965
187537	34656	2350
187537	64816	1887
187537	49176	3263
187537	2448	10807
187537	29632	1645
187537	20200	2
203680	57	7
187537	74565	70
187537	73325	978
187537	125645	433
203731	31362	12
187537	120805	2682
205160	0	2299
187537	110005	17
187537	102557	4364
203731	4631	7
187544	25000	9
191840	42	4
187537	114544	2148
187544	9936	5
187544	7160	2
187537	129032	1449
203731	40167	10
203731	59063	1
164914	425	127
187537	70666	319
187537	76066	412
187537	122242	6
187537	123050	2552
203731	2741	22
187544	17442	1
191840	2637	1710
203731	6256	6
187544	4511	30
187537	127599	2737
187537	118599	507
192552	2	1184
216038	0	42
203731	42948	1
187537	85467	16
191840	1569	6
187537	113019	734
203731	5148	2
187544	26531	573
203731	28236	1
187537	119278	17823
203731	31881	4
203731	1753	67
187544	18510	7
91205	69	492
187537	71782	135
187537	75086	2479
213491	0	158
187537	65732	979
203731	60123	16
187537	101940	3971
191840	3142	244
187537	111388	798
187537	128100	1499
187537	124577	1970
203731	30446	3
215294	0	5253
203731	3262	6
203731	63518	8
187537	77609	26813
187537	21165	709
187537	28549	10177
187537	10493	310
5168	0	20997
187537	39717	137
187537	14904	894
187537	1808	2729
187537	16488	2
202893	49	435
187537	26082	1805
154925	81	44765
187537	44138	324
187537	33671	49
134341	0	2437
187537	50431	4
187537	63959	1147
187537	12383	2
209278	0	1607
187537	18959	230
187537	15411	1339
199025	543	2
187537	36843	842
187537	62907	2345
187537	40966	369
215928	473	738
148667	2	1
187537	28972	11
187537	34188	15664
187537	65500	2424
187537	43617	314
187537	6585	1172
187537	9361	2837
187537	69188	17
203731	40459	2
187537	78700	134
126543	29	6603
187544	25412	162
191840	710	1584
187537	114076	2017
187537	116684	3868
187544	9276	13
187544	6420	8
187537	129764	844
187537	124961	822
187544	14073	4805
194575	148	5779
187537	120073	110
201908	136	16289
203731	16150	27
191840	4099	122
187544	29057	595
188086	885	9
187537	103025	2936
187544	19625	1
203731	63134	6
203731	36046	2
187537	72833	9
124441	41	8
187537	66595	32
210766	0	2
191840	2209	591
203731	10164	127
187537	101075	461
203731	6812	2
160342	59	26502
187544	4979	570
187537	127107	8
187537	118187	7165
130420	21	179
114059	42	932
216441	6	2
187537	122734	725
208944	32	46
187537	104470	533
187537	107838	95
203731	2137	8
187537	71398	72
203731	34473	7
187537	76750	1
187537	72330	28
201908	1667	973
187537	126506	14
203731	1077	2277
187537	108882	1879
187537	113559	7
187537	115143	3877
187544	8759	20
187537	87957	172
187537	123981	362
201908	3300	35
187544	16581	65
203731	3666	51
187537	106013	11
187537	101592	7195
187544	28456	2034
191840	3754	1414
187537	111088	3
187537	117664	3
187544	10320	15513
187537	128648	36
203731	59447	4
187537	175111	24
187537	168239	769
187537	143410	453
187537	161610	1444271
187537	164842	3869
214991	464	791
197671	6270	117452
197671	9558	2872
187537	170824	913
187537	152256	3
187537	159720	89472
161336	28	12898
187537	141456	304
187537	146005	246
187537	132989	580
187537	163117	489
187537	147461	366
187537	177317	428
187537	166285	1889
135775	50	25926
187537	165345	2376
212486	0	16835
204243	843	485
187537	144953	1000
187537	160065	61705
187537	155308	1276
187537	156548	319
187537	137684	52065
187537	140540	8
197671	5138	764
197671	10554	41977
187537	169764	173
133808	0	5
187537	174604	319
187537	167814	5834
187537	176814	481
197671	12696	1594
170627	911	6
187537	146526	1220
93181	17	1
187537	162598	236932
187537	158179	285
187537	143003	6
187537	136115	196
197671	9053	748
197671	7797	918
187537	172139	947
187537	171331	729
142114	68	71
194421	1082	186
196645	2241	10286
125758	164	28
164914	206	20
187537	69071	581
187544	10167	5
187537	129391	385
187544	24039	64
191840	333	15053
187544	20258	1102
203731	437	327
187544	2138	1
201908	771	7042
187537	120450	1619
187537	74274	72993
203731	51261	32
187537	67496	2361
187537	127752	765
187544	4344	2
187544	11728	10014
187537	118304	5122
187537	111728	11549
182292	0	15809
203731	6423	8
203731	3026	2
188040	18	1
201908	2404	1626
187544	573	12
203731	34082	7
203731	47114	1
213643	6	5
194885	4	170
187537	104433	162
203731	1982	14
187544	18729	5321
169659	23	6483
187537	109273	11899
203731	14998	1
201908	1288	1164
187537	130916	149
187544	8636	11018
188086	21320	486
187537	112668	2446
191840	1862	5
188086	5168	64
187544	26308	127
203731	5499	1
203731	42659	4
187537	68548	1336
187537	77390	607
187537	70502	19
203731	63865	6
215198	6	21274
187544	17230	1709
187537	106686	2
187537	105878	2513
203731	3545	4
209577	0	1
187544	1078	10
203731	30601	2
187537	121582	4
187537	116779	1963
187537	128259	1949
187537	102227	3836
187537	111227	4203
203731	8756	38
191840	3361	13980
211876	0	5400
187537	65955	140
185315	50	7089
187537	20774	1588
187537	27662	2490
214262	1	6
187537	39086	281
187537	61499	677
187537	46915	6
187537	35435	423
162232	93	56135
187537	14771	410
187537	1179	5174
187537	8465	2
187537	7225	962
187537	26217	67
187537	23361	1141
196469	4	7344
196325	128	44
187537	37577	1251
187537	64092	6
187537	32780	522
187537	48420	934
210817	0	1
187537	3836	6976
187537	17896	463
187537	656	69148
199025	404	6
187537	45384	11572
204317	99	3
187537	11645	1406
187537	27141	8152
187537	22317	2616
119159	661	1
187537	2295	19295
187537	64599	343
187537	49535	899
187537	43498	1189071
48967	0	1
187537	61074	215
187537	10010	145
187537	23882	112
31516	0	10
99001	0	175
196645	3393	404
156180	1144	106
196645	1830	9420
54668	0	2
196645	301	359
215201	64	1
125743	0	1
196477	3	267
187537	168612	1067
197671	11450	21697
187537	139644	2
187537	138324	264
187537	157188	18284
187537	149993	1569
187537	160961	69674
187537	134801	231
187537	163937	2276
32044	0	9
187537	170179	776
197671	9949	5196
187537	136755	18
187537	142107	364
190755	12	855
187537	158819	21716
187537	163494	1065
187537	148366	1
187537	145886	3120
170627	1551	15
204243	3244	7
187537	132342	2006
197671	13336	422
187537	177966	1919
187537	166406	2255
214991	1104	690
187537	165482	5461
187537	160458	5146
187537	151522	472
102044	0	33
187537	144818	827
187537	137823	76
204243	4613	8
187537	154919	319
187537	169135	806
187537	174471	24
197671	6041	101199
197671	10929	6666
53412	0	4
197671	12819	580
187537	166925	22
187537	176421	5
187537	148869	624
187537	161965	10656
187537	147413	249
187537	142608	1442
187537	158312	418
209969	990	475
187537	153408	18
187537	173024	615
187537	171720	2264
197671	8406	76210
197671	7678	15983
203151	1	243
215031	31	3
1232	2	1808
183117	13	45
194421	1159	185
197486	0	148
216007	11	1
196645	539	118
125758	25	453
187537	161783	18504
187537	150239	586
204243	1533	389
187537	143503	3
187537	164695	834
187537	168338	3678
187537	175290	1346
197671	4772	61017
197671	12172	10219
187537	139850	131
187537	153626	170
209969	3204	5
171470	104	15
187537	163216	1077
187537	133056	253
204243	3994	7
187537	146152	2568
215010	11	224
187537	166192	20948
187537	177176	3
171104	0	2753
187537	173789	135
187537	170997	1588
197671	9707	1392
187537	159573	18388
187537	152189	23506
204243	4403	201
187537	137577	1795
187537	156473	898
189460	50	1507
187537	155153	698
187537	174769	71
187537	169881	9869
197671	10631	102
197671	5295	122807
203943	1	5
187537	165212	13104
187537	178292	579
187537	160252	26848
187537	134060	89
204243	1014	3520
187537	158046	269
187537	172246	909
197671	7880	3622
197671	9184	995
197671	12581	972
187537	176659	623
187537	167739	2173
187537	162715	4739
187537	149171	225
197907	7	70
170627	818	3
187537	146659	835
187544	28988	1057
188086	968	174
187537	103116	2651
187537	110564	532154
188086	16096	93
191840	4286	1154
194575	41	34437
201908	53	4199
187537	125084	4913
154403	0	45
203731	63011	69
164914	4413	7
203731	41886	1
187537	69369	1560
203731	40630	2
187544	6569	45
187537	129625	595
187537	116593	795
187544	9345	17872
191840	635	182
187537	107907	928
197915	0	791
187544	18035	406
187537	104619	1297
187537	123643	162
188086	20183	7539
187537	122835	2246
201908	2642	3
187537	66718	3155
203731	43513	2
187537	118038	26773
187544	5070	46
130420	168	1167
191840	2076	7
187544	21686	2
187537	115066	1495
188086	20606	563
187537	130130	1352
203731	11109	2
187537	67826	5442
187537	75551	8836
187537	109039	76
203731	14752	2
187544	18975	5461
187537	103623	322
203731	1160	22
203731	32472	6
186179	2	958
187537	119743	1117
187544	5573	2
187537	128565	522
203731	23378	2
191840	3607	404
187544	21181	14
203731	8450	9
187537	110925	219
187544	28565	635
203731	37594	3
187537	66197	4
203731	48439	18
187537	87848	262
203731	64079	60
187537	106144	38
187544	16504	1
187537	121304	1269
201908	3161	1561
187537	124144	2979
187537	52773	1457
187537	62221	3055
187537	16597	9142
187537	1965	9668
187537	5480	77
187537	63850	16947
187537	3530	759
187537	7951	947
187537	22647	21304
196325	950	4
187537	54919	1051
187537	56043	13880
187537	11851	218
187537	21531	15
187537	26931	1837
215928	356	974
187537	18142	508
93180	6	71
187537	15502	345
187537	62726	387
187537	43740	97
187537	53388	3
187537	6404	711
187537	25428	659
187537	3009	10121
196659	0	2
187537	14057	924
187537	49737	46
187537	34097	665
187537	144132	846
187537	134700	729
187537	160892	15525
187537	164060	931
214991	742	95
197671	11271	8197
187537	168473	675
187537	175921	83
187537	157369	501
196793	0	26789
187537	132171	610
187537	145763	200
170627	1714	6
187537	148275	296
187537	163355	3123
187537	166587	1620
187537	178067	9853
197671	13477	1066
197671	9824	1116
197671	6984	10055
187537	173398	89
187537	170110	1823
187537	158942	16023
187537	152054	123
187537	142246	679
209969	2308	171
187537	155034	860
204243	4792	1655
187537	137954	3354
197671	5924	1323
187537	174394	503
187537	168978	4044
187537	165591	1202
148525	6	583
214991	1261	153
187537	133159	1304
187537	144655	9
204243	125	12942
195076	0	13298
187537	160375	1823
187537	158421	167151
209969	867	252
187537	135301	113
187537	142765	997
197671	7491	770
197671	8299	853
187537	171637	6678
187537	172893	4
187537	176536	950
187537	167088	529
197671	12974	6167
197671	3974	2625
203901	21	1665
187537	147304	815
204243	2586	913
187537	131648	18
187537	161808	9188
203285	6	2
187537	148792	413
196645	3580	6628
196396	0	27
156180	1221	21
169378	0	244024
192723	29	1803
187537	47102	472
160580	5	157
187537	32374	4
187537	5859	252
187537	38931	20737
187537	48537	261
187537	64225	109
187537	3649	6245
187537	18745	22
187537	23548	2399
187537	26324	9096
187537	8620	1
196325	61	32
187537	4328	664
187537	16133	307
187537	557	106
187537	63117	1248
187537	60975	13
187537	10151	1808
187537	2122	14943
187537	29210	110
187537	34490	22361
187537	48018	356
187537	49602	28
187537	120383	1159
187544	2279	11
188086	15723	856
187537	109679	974
187537	88271	21651
203731	40981	9
187537	68978	12614
203731	59245	4
187537	114346	189
203731	12005	12
187544	23898	2198
191840	496	3365
209656	3	216
187537	115962	483
187537	123248	1196
187544	16296	41
187544	17912	24668
203731	2927	3
203731	47287	23
187537	76024	82
187537	71120	11187
203731	34207	7
203731	38746	2
187537	100837	21626
203731	6570	25
187537	111821	8186
203731	9346	2
191840	2967	682
187544	22333	134
187537	127925	69
187544	4165	1
187544	26233	1593
